,,,PARTE DIARIO OLPP,,,,,,,,
,,,CONSUMO ENERGIA ELECTRICA (KWh),,,,,,,,
,,,,,,,,,,,
,ACUMULADO HASTA:,,,,11/4/2013,,,,,,
,CODCLI,RUTA-FOLIO,NOMBRE DEL SERVICIO SERVICIOS,MUNICIPIO,PLAN ,PLAN DIA,"CONSUMO DEL DIA (Temp máx:30,6°)",CONSUMO ACUMULADO,%(DIARIO),%(ACUMULADO),
,1,,2,3,4,5,6,7,6/5,7/4,
1,212,A04361,MNHN,HAB VIEJA,30000,1000.0,650.0,3274.0,0.65,0.11,
2,632,I33040,OFIC AMA,PLAYA,11000,396.8,646.0,1407.0,1.63,0.13,
3,2458,D10200,IES COLECCIONES,BOYEROS,9000,258.1,247.0,877.0,0.96,0.10,
4,2459,D10250,IES HERBARIO,BOYEROS,4000,129.0,136.0,613.0,1.05,0.15,
5,2460,D1300,IES BOLERA,BOYEROS,3100,100.0,83.0,216.0,0.83,0.07,
6,588,D1350,IES EDIFICIO,BOYEROS,8000,225.8,106.0,261.0,0.47,0.03,
7,770,R11240,IDO ( EDIF CENTRAL),PLAYA,4970,192.6,191.0,560.0,0.99,0.11,
8,Y13186,R27040,IDO (GEOMANTICA),PLAYA,30,1.0,0.0,2.0,0.00,0.07,
9,Y14201,R2002,IDO - ANEXO,PLAYA,500,12.9,45.0,64.0,3.49,0.13,
10,P34604,Q48941,IGT F # 302,PLAZA,1200,48.4,49.0,138.0,1.01,0.12,
11,P34348,Q33035,IGT # 304,PLAZA,500,38.7,78.0,148.0,2.02,0.30,
12,P44252,I20170,IGT 13 # 409,PLAZA,5500,129.0,186.0,838.0,1.44,0.15,
13,900,E21300,ACUARIO V,PLAYA,48100,1612.9,1226.0,5086.0,0.76,0.11,
14,901,E21200,ACUARIO N,PLAYA,68000,2258.1,1534.0,7271.0,0.68,0.11,
15,LO4282,B58200,IGA (Casa Central),PLAYA,2300,61.3,15.0,225.0,0.24,0.10,
16,LO4280,B58180,IGA (Carpintería),PLAYA,2800,93.5,51.0,201.0,0.55,0.07,
17,LO4103,B51028,IGA (Centro Cálculo),PLAYA,2300,74.2,0.0,150.0,0.00,0.07,
18,LO4281,B58190,IGA (Sismología),PLAYA,350,11.3,12.0,45.0,1.06,0.13,
19,LO4104,B51032,IGA (Astronomía),PLAYA,3600,116.1,5.0,215.0,0.04,0.06,
20,B39365,B45903,IGA (EST CACAHUAL),BOYEROS,300,9.7,40.0,62.0,4.13,0.21,
21,P66159,H05400,CEBIMAR,PLAZA,3145,147.1,148.0,500.0,1.01,0.16,
22,1249,O10800,INSMET (SEDE CENTRAL),REGLA,51150,1838.7,99.0,5399.0,0.05,0.11,
23,B53585,B10037,INSMET (Est Met STGO VEGAS),BOYEROS,700,9.7,28.0,62.0,2.89,0.09,
24,H15191,K53881,INSMET (Galiano - Bibiloteca ),PLAZA,200,6.5,2.0,8.0,0.31,0.04,
25,P22968,K63431,INSMET (CALLE 23 - 200),PLAZA,100,3.2,2.0,8.0,0.62,0.08,
26,P22969,Q33035,INSMET (CALLE 23 - 100),PLAZA,200,6.5,1.0,4.0,0.16,0.02,
27,363,T20079,CGDC,CTRO HABANA,9300,306.5,421.0,851.0,1.37,0.09,
28,7850,W20092,INIMET (Consulado),CTRO HABANA,15600,548.4,549.0,1452.0,1.00,0.09,
29,7849,W20202,INIMET (Industria),CTRO HABANA,5605,243.5,199.0,624.0,0.82,0.11,
30,C54382,E53500,INIMET (CERRO),CERRO,1600,51.6,54.0,118.0,1.05,0.07,
31,Y78985,K54565,INIMET (MIRAMAR),PLAYA,400,12.9,13.0,39.0,1.01,0.10,
32,P38815,S42315,OFIC ONN ( EDIF CENTRAL),PLAZA,8300,211.6,203.0,683.0,0.96,0.08,
