33,P27034,M48241,OFIC ONN (ELABORACION),PLAZA,600,20.0,10.0,70.0,0.50,0.12,
34,Z17001,I05361,OFIC ONN (DIR ECONOMIA),PLAZA,350,11.7,10.0,90.0,0.86,0.26,
35,P38429,S26380,OTN LA HABANA,PLAZA,2100,70.0,68.0,405.0,0.97,0.19,
36,Y60803,H41600,OTN ART - MAY,PLAYA,800,26.7,36.0,197.0,1.35,0.25,
37,602,T40241,AENTA,PLAYA,11500,383.3,528.0,3298.0,1.38,0.29,
39,Y62700,O23205,CUBAENERGIA 1 ,PLAYA,1100,36.7,65.0,231.0,1.77,0.21,
38,629,T40250,CUBAENERGIA 2,PLAYA,10400,346.7,336.0,1932.0,0.97,0.19,
40,3279,T40262,CUBAENERGIA 3,PLAYA,4200,140.0,88.0,509.0,0.63,0.12,
41,P07280,D46231,ICIMAF (CONTABILIDAD),PLAZA,800,26.7,18.0,125.0,0.68,0.16,
42,P07281,D46235,ICIMAF (DIRECCION),PLAZA,900,30.0,27.0,129.0,0.90,0.14,
43,P20002,J12641,ICIMAF (ULTRASONICA),PLAZA,0,0.0,1.0,5.0,#DIV/0!,#DIV/0!,
44,P28187,N06521,ICIMAF (REDES),PLAZA,4000,133.3,90.0,630.0,0.68,0.16,
45,P28188,N06530,ICIMAF (CONTROL,PLAZA,800,26.7,30.0,210.0,1.13,0.26,
46,P38833,S42580,ICIMAF (MATEMATICA),PLAZA,600,20.0,87.0,490.0,4.35,0.82,
47,1157,A21700,CPHR,GUANABACOA,17500,583.3,539.0,3471.0,0.92,0.20,
48,2411,A10800,CPHR (PLTA TRATAMIENTO),MANAGUA,4500,150.0,158.0,929.0,1.05,0.21,
49,618,H10270,CEADEN,PLAYA,23000,766.7,2264.0,7409.0,2.95,0.32,
50,1171,A21900,CENTIS,GUANABACOA,39500,1316.7,2500.0,15638.0,1.90,0.40,
51,1174,A21950,CENTIS (BOMBEO AGUA),GUANABACOA,10500,350.0,258.0,2074.0,0.74,0.20,
52,Y62772,O24360,OFIC INNOMAX,PLAYA,2132,71.1,61.0,626.0,0.86,0.29,
53,603,T40240,CITMATEL,PLAYA,28000,933.3,1126.0,6872.0,1.21,0.25,
54,,,NODO PRINCIPAL,PLAYA,19500,650.0,592.0,4281.0,0.91,0.22,
55,7521,I11440,EMIDICT,PLAYA,5000,166.7,182.0,903.0,1.09,0.18,
56,H47147,B23312,EMIDICT (ALMACEN),HAB VIEJA,95,3.2,5.0,17.0,1.58,0.18,
57,8983,H10156,TECE,PLAYA,0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,
58,8017,T40160,GECYT,PLAYA,5200,173.3,198.0,1072.0,1.14,0.21,
59,Y60911,N45230,INV GAMMA,PLAYA,2600,86.7,35.0,249.0,0.40,0.10,
60,Y77103,M39028,INV GAMMA (CASA 14),PLAYA,1900,63.3,60.0,360.0,0.95,0.19,
61,Y71447,T42280,SERVICITMA (TALLER 43),PLAYA,1000,33.3,41.0,199.0,1.23,0.20,
62,Y53570,K44035,SERVICITMA (Piquera 7ma y 28),PLAYA,3700,123.3,134.0,767.0,1.09,0.21,
63,Y37522,D33310,SERVICITMA (OFICINAS),PLAYA,4300,143.3,164.0,767.0,1.14,0.18,
64,8988,I11450,SERVICITMA (ALM BARBOSA),LISA,1800,60.0,102.0,578.0,1.70,0.32,
65,Y17443,O20420,SERVICITMA (CASA VISITA N),PLAYA,1800,60.0,38.0,349.0,0.63,0.19,
66,E07953,D31820,SERVICITMA (CASA GUANABO),GUANABO,2700,90.0,51.0,449.0,0.57,0.17,
67,2536,B71250,SERVICITMA (TALLER STGO V),BOYEROS,4200,140.0,148.0,973.0,1.06,0.23,
68,Y62692,O22120,IDICT (CASA # 1),PLAYA,4300,143.3,148.0,943.0,1.03,0.22,
69,Y62691,O22021,IDICT (CASA # 2),PLAYA,1200,40.0,48.0,334.0,1.20,0.28,
70,Y04043,H13090,BIOMUNDI # 1,PLAYA,1960,65.3,66.0,567.0,1.01,0.29,
71,Y04044,H23100,BIOMUNDI # 2,PLAYA,1040,34.7,23.0,203.0,0.66,0.20,
72,H15805,K74810,IDICT (IMPRENTA IND),CTRO HABANA,500,16.7,9.0,46.0,0.54,0.09,
73,H15807,K74811,IDICT (IMPRENTA AMISTAD),CTRO HABANA,500,16.7,0.0,14.0,0.00,0.03,
74,P65509,G23630,CIPS,PLAZA,2500,83.3,105.0,479.0,1.26,0.19,
75,P20639,J42623,CEDEL,PLAZA,2000,66.7,0.0,0.0,0.00,0.00,
76,P27822,HB4941,INS FILOSOFÍA,PLAZA,2300,76.7,42.0,206.0,0.55,0.09,
77,Z15147,C85222,INST LIT Y LINGÜÍSTICA,CTRO HABANA,2800,93.3,120.0,710.0,1.29,0.25,
78,H66921,D75240,INST ANTROPOLOGIA,HAB VIEJA,2555,85.2,120.0,620.0,1.41,0.24,
79,278,B20266,OCPI,HAB VIEJA,17500,583.3,600.0,3422.0,1.03,0.20,
80,H71284,G76240,ARCHIVO NACIONAL,HAB VIEJA,13400,446.7,447.0,3129.0,1.00,0.23,
81,579,H10250,ORASEN,PLAYA,4100,136.7,209.0,1218.0,1.53,0.30,
82,7681,H10240,ORASEN (CICA),PLAYA,3110,103.7,145.0,762.0,1.40,0.25,
83,H48958,C30100,MNHC - ACC,HAB VIEJA,1000,33.3,24.0,131.0,0.72,0.13,
84,7348,H20610,CIEM,PLAYA,2200,73.3,50.0,256.0,0.68,0.12,
85,6802,H20640,CIEM (OFIC CENTRAL),PLAYA,3800,126.7,100.0,665.0,0.79,0.18,
86,8417,A43260,CEAC 1,LISA,14263,475.4,400.0,3133.0,0.84,0.22,
87,7729,A43240,CEAC OBRA 2,LISA,52000,1733.3,1000.0,12280.0,0.58,0.24,
88,24586,A43250,CEAC OBRA 3,LISA,500,16.7,10.0,106.0,0.60,0.21,
89,24585,A43230,CEAC 4,LISA,900,30.0,10.0,105.0,0.33,0.12,
90,7825,A43220,CEAC 5,LISA,4000,133.3,100.0,764.0,0.75,0.19,
91,24587,A43245,CEAC 6,LISA,500,16.7,8.0,67.0,0.48,0.13,
92,,,CEAC 7,LISA,3376,112.5,100.0,330.0,0.89,0.10,
93,111,E20504,CAPITOLIO (NODO),HAB VIEJA,0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,
94,112,E20514,CAPITOLIO (ACC),HAB VIEJA,0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,
95,113,E20524,CAPITOLIO (C SUR),HAB VIEJA,0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,
96,H15804,K74817,CAPITOLIO (CARPINTERIA),CTRO HABANA,0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,
97,9023,R10260,SEDE CENTRAL (5ta B y 88),PLAYA,2000,66.7,0.0,120.0,0.00,0.06,
98,H30552,S74091,SEDE CENTRAL (PIQUERA),CTRO HABANA,400,13.3,115.0,186.0,8.63,0.47,
99,P03026,B43051,SEDE CENTRAL (M# 260),PLAZA,22450,748.3,539.0,3307.0,0.72,0.15,
100,Y74070,S33113,SEDE CENTRAL (KOHLY),PLAYA,900,30.0,15.0,134.0,0.50,0.15,
101,7927,I20113,GTEBH (DREN),SAN MIGUEL,667,22.2,1.0,7.0,0.04,0.01,
102,,G10426,GTEBH (RIO HONDO),SAN MIGUEL,1000,33.3,6.0,47.0,0.18,0.05,
103,Y76454,P10034,DT LA HABANA,PLAYA,2600,86.7,120.0,640.0,1.38,0.25,
,,,,,691248,23041.6,22981.0,146827.0,0.9974,0.21,
