,,,PARTE DIARIO OLPP,,,,,,,,
,,,CONSUMO ENERGIA ELECTRICA (KWh),,,,,,,,
,,,,,,,,,,,
,ACUMULADO HASTA:,,,,11/30/2013,,,,,,
,CODCLI,RUTA-FOLIO,NOMBRE DEL SERVICIO SERVICIOS,MUNICIPIO,PLAN ,PLAN DIA,"CONSUMO DEL DIA (Temp máx:30,6°)",CONSUMO ACUMULADO,%(DIARIO),%(ACUMULADO),
,1,,2,3,4,5,6,7,6/5,7/4,
1,212,A04361,MNHN,HAB VIEJA,15000,500.0,399.0,8886.0,0.80,0.59,
2,632,I33040,OFIC AMA,PLAYA,11000,366.7,122.0,11512.0,0.33,1.05,
3,2458,D10200,IES COLECCIONES,BOYEROS,9000,300.0,100.0,6275.0,0.33,0.70,
4,2459,D10250,IES HERBARIO,BOYEROS,4000,133.3,50.0,3970.0,0.38,0.99,
5,2460,D1300,IES BOLERA,BOYEROS,3100,103.3,15.0,1804.0,0.15,0.58,
6,588,D1350,IES EDIFICIO,BOYEROS,8000,266.7,10.0,1942.0,0.04,0.24,
7,770,R11240,IDO ( EDIF CENTRAL),PLAYA,4970,165.7,112.0,4810.0,0.68,0.97,
8,Y13186,R27040,IDO (GEOMANTICA),PLAYA,30,1.0,0.0,9.0,0.00,0.30,
9,Y14201,R2002,IDO - ANEXO,PLAYA,500,16.7,4.0,470.0,0.24,0.94,
10,P34604,Q48941,IGT F # 302,PLAZA,1200,40.0,20.0,872.0,0.50,0.73,
11,P34348,Q33035,IGT # 304,PLAZA,500,16.7,7.0,1497.0,0.42,2.99,
12,P44252,I20170,IGT 13 # 409,PLAZA,5500,183.3,16.0,4398.0,0.09,0.80,
13,900,E21300,ACUARIO V,PLAYA,48100,1603.3,956.0,37212.0,0.60,0.77,
14,901,E21200,ACUARIO N,PLAYA,68000,2266.7,1284.0,52622.0,0.57,0.77,
15,LO4282,B58200,IGA (Casa Central),PLAYA,2300,76.7,49.0,1392.0,0.64,0.61,
16,LO4280,B58180,IGA (Carpintería),PLAYA,2800,93.3,50.0,1413.0,0.54,0.50,
17,LO4103,B51028,IGA (Centro Cálculo),PLAYA,2300,76.7,22.0,1172.0,0.29,0.51,
18,LO4281,B58190,IGA (Sismología),PLAYA,350,11.7,5.0,362.0,0.43,1.03,
19,LO4104,B51032,IGA (Astronomía),PLAYA,3600,120.0,40.0,1593.0,0.33,0.44,
20,B39365,B45903,IGA (EST CACAHUAL),BOYEROS,300,10.0,8.0,387.0,0.80,1.29,
21,P66159,H05400,CEBIMAR,PLAZA,3145,104.8,96.0,3354.0,0.92,1.07,
22,1249,O10800,INSMET (SEDE CENTRAL),REGLA,51150,1705.0,1118.0,42480.0,0.66,0.83,
23,B53585,B10037,INSMET (Est Met STGO VEGAS),BOYEROS,700,23.3,16.0,440.0,0.69,0.63,
24,H15191,K53881,INSMET (Galiano - Bibiloteca ),PLAZA,200,6.7,4.0,70.0,0.60,0.35,
25,P22968,K63431,INSMET (CALLE 23 - 200),PLAZA,100,3.3,10.0,120.0,3.00,1.20,
26,P22969,Q33035,INSMET (CALLE 23 - 100),PLAZA,200,6.7,2.0,47.0,0.30,0.24,
27,363,T20079,CGDC,CTRO HABANA,9300,310.0,200.0,8019.0,0.65,0.86,
28,7850,W20092,INIMET (Consulado),CTRO HABANA,15600,520.0,100.0,11939.0,0.19,0.77,
29,7849,W20202,INIMET (Industria),CTRO HABANA,5605,186.8,30.0,4842.0,0.16,0.86,
30,C54382,E53500,INIMET (CERRO),CERRO,1600,53.3,9.0,922.0,0.17,0.58,
31,Y78985,K54565,INIMET (MIRAMAR),PLAYA,400,13.3,5.0,296.0,0.38,0.74,
32,P38815,S42315,OFIC ONN ( EDIF CENTRAL),PLAZA,8300,276.7,80.0,5741.0,0.29,0.69,
