,,,PARTE DIARIO OLPP,,,,,,,,
,,,CONSUMO ENERGIA ELECTRICA (KWh),,,,,,,,
,,,,,,,,,,,
,ACUMULADO HASTA:,,,,3/26/2013,,,,,,
,CODCLI,RUTA-FOLIO,NOMBRE DEL SERVICIO SERVICIOS,MUNICIPIO,PLAN ,PLAN DIA,CONSUMO DEL DIA,CONSUMO ACUMULADO,%(DIARIO),%(ACUMULADO),
,1,,2,3,4,5,6,7,6/5,7/4,
50,1171,A21900,CENTIS,GUANABACOA,40000,1333.3,500.0,66749.0,0.38,1.67,
51,1174,A21950,CENTIS (BOMBEO AGUA),GUANABACOA,10000,333.3,200.0,7159.0,0.60,0.72,
52,Y62772,O24360,OFIC INNOMAX,PLAYA,2062,68.7,50.0,1885.0,0.73,0.91,
53,603,T40240,CITMATEL,PLAYA,25700,856.7,710.0,23538.0,0.83,0.92,
54,,,NODO PRINCIPAL,PLAYA,5000,166.7,617.0,16484.0,3.70,3.30,
55,7521,I11440,EMIDICT,PLAYA,3500,116.7,43.0,4269.0,0.37,1.22,
56,H47147,B23312,EMIDICT (ALMACEN),HAB VIEJA,95,3.2,0.0,44.0,0.00,0.46,
57,8983,H10156,TECE,PLAYA,189,6.3,0.0,0.0,0.00,0.00,
58,8017,T40160,GECYT,PLAYA,4300,143.3,50.0,3973.0,0.35,0.92,
59,Y60911,N45230,INV GAMMA,PLAYA,2140,71.3,30.0,1222.0,0.42,0.57,
60,Y77103,M39028,INV GAMMA (CASA 14),PLAYA,1860,62.0,20.0,1440.0,0.32,0.77,
61,Y71447,T42280,SERVICITMA (TALLER 43),PLAYA,1100,36.7,15.0,648.0,0.41,0.59,
62,Y53570,K44035,SERVICITMA (Piquera 7ma y 28),PLAYA,3300,110.0,50.0,3648.0,0.45,1.11,
63,Y37522,D33310,SERVICITMA (OFICINAS),PLAYA,4300,143.3,50.0,3124.0,0.35,0.73,
64,8988,I11450,SERVICITMA (ALM BARBOSA),LISA,900,30.0,50.0,1588.0,1.67,1.76,
65,Y17443,O20420,SERVICITMA (CASA VISITA N),PLAYA,2000,66.7,50.0,1661.0,0.75,0.83,
66,E07953,D31820,SERVICITMA (CASA GUANABO),GUANABO,2000,66.7,10.0,565.0,0.15,0.28,
67,2536,B71250,SERVICITMA (TALLER STGO V),BOYEROS,4200,140.0,100.0,3782.0,0.71,0.90,
68,Y62692,O22120,IDICT (CASA # 1),PLAYA,4000,133.3,40.0,3238.0,0.30,0.81,
69,Y62691,O22021,IDICT (CASA # 2),PLAYA,1000,33.3,20.0,1167.0,0.60,1.17,
70,Y04043,H13090,BIOMUNDI # 1,PLAYA,1960,65.3,20.0,1556.0,0.31,0.79,
71,Y04044,H23100,BIOMUNDI # 2,PLAYA,1040,34.7,15.0,657.0,0.43,0.63,
72,H15805,K74810,IDICT (IMPRENTA IND),CTRO HABANA,50,1.7,2.0,114.0,1.20,2.28,
73,H15807,K74811,IDICT (IMPRENTA AMISTAD),CTRO HABANA,100,3.3,2.0,118.0,0.60,1.18,
74,P65509,G23630,CIPS,PLAZA,2500,83.3,15.0,1738.0,0.18,0.70,
