,,,PARTE DIARIO OLPP,,,,,,,,
,,,CONSUMO ENERGIA ELECTRICA (KWh),,,,,,,,
,,,,,,,,,,,
,ACUMULADO HASTA:,,,,5/9/2013,,,,,,
,CODCLI,RUTA-FOLIO,NOMBRE DEL SERVICIO SERVICIOS,MUNICIPIO,PLAN ,PLAN DIA,CONSUMO DEL DIA,CONSUMO ACUMULADO,%(DIARIO),%(ACUMULADO),
,1,,2,3,4,5,6,7,6/5,7/4,
1,212,A04361,MNHN,HAB VIEJA,38000,1225.8,1169.0,8839.0,0.95,0.23,
2,632,I33040,OFIC AMA,PLAYA,14000,466.7,629.0,3686.0,1.35,0.26,
3,2458,D10200,IES COLECCIONES,BOYEROS,5942,198.1,264.0,2077.0,1.33,0.35,
4,2459,D10250,IES HERBARIO,BOYEROS,2200,73.3,132.0,1100.0,1.80,0.50,
5,2460,D1300,IES BOLERA,BOYEROS,3100,103.3,74.0,573.0,0.72,0.18,
6,588,D1350,IES EDIFICIO,BOYEROS,5000,166.7,99.0,636.0,0.59,0.13,
7,770,R11240,IDO ( EDIF CENTRAL),PLAYA,5400,180.0,190.0,1591.0,1.06,0.29,
8,Y13186,R27040,IDO (GEOMANTICA),PLAYA,100,3.3,2.0,26.0,0.60,0.26,
9,Y14201,R2002,IDO - ANEXO,PLAYA,200,6.7,7.0,56.0,1.05,0.28,
10,P34604,Q48941,IGT F # 302,PLAZA,1500,50.0,71.0,389.0,1.42,0.26,
11,P34348,Q33035,IGT # 304,PLAZA,1200,40.0,86.0,222.0,2.15,0.19,
12,P44252,I20170,IGT 13 # 409,PLAZA,4500,150.0,159.0,964.0,1.06,0.21,
13,900,E21300,ACUARIO V,PLAYA,50000,1666.7,1517.0,12397.0,0.91,0.25,
14,901,E21200,ACUARIO N,PLAYA,74000,2466.7,1807.0,17283.0,0.73,0.23,
15,LO4282,B58200,IGA (Casa Central),PLAYA,2300,76.7,59.0,534.0,0.77,0.23,
16,LO4280,B58180,IGA (Carpintería),PLAYA,2600,86.7,122.0,1023.0,1.41,0.39,
17,LO4103,B51028,IGA (Centro Cálculo),PLAYA,2400,80.0,64.0,506.0,0.80,0.21,
18,LO4281,B58190,IGA (Sismología),PLAYA,200,6.7,1.0,5.0,0.15,0.03,
19,LO4104,B51032,IGA (Astronomía),PLAYA,3500,116.7,94.0,805.0,0.81,0.23,
20,B39365,B45903,IGA (EST CACAHUAL),BOYEROS,300,10.0,8.0,73.0,0.80,0.24,
21,P66159,H05400,CEBIMAR,PLAZA,3200,106.7,144.0,857.0,1.35,0.27,
22,1249,O10800,INSMET (SEDE CENTRAL),REGLA,53900,1796.7,1703.0,13222.0,0.95,0.25,
23,B53585,B10037,INSMET (Est Met STGO VEGAS),BOYEROS,700,23.3,12.0,116.0,0.51,0.17,
24,H15191,K53881,INSMET (Galiano - Bibiloteca ),PLAZA,100,3.3,2.0,18.0,0.60,0.18,
25,P22968,K63431,INSMET (CALLE 23 - 200),PLAZA,200,6.7,2.0,18.0,0.30,0.09,
26,P22969,Q33035,INSMET (CALLE 23 - 100),PLAZA,100,3.3,2.0,18.0,0.60,0.18,
27,363,T20079,CGDC,CTRO HABANA,9300,310.0,250.0,1958.0,0.81,0.21,
28,7850,W20092,INIMET (Consulado),CTRO HABANA,15270,509.0,502.0,5406.0,0.99,0.35,
29,7849,W20202,INIMET (Industria),CTRO HABANA,7150,238.3,317.0,1878.0,1.33,0.26,
30,C54382,E53500,INIMET (CERRO),CERRO,1700,56.7,41.0,250.0,0.72,0.15,
31,Y78985,K54565,INIMET (MIRAMAR),PLAYA,420,14.0,13.0,85.0,0.93,0.20,
32,P38815,S42315,OFIC ONN ( EDIF CENTRAL),PLAZA,6200,206.7,240.0,1784.0,1.16,0.29,
