,,,PARTE DIARIO OLPP,,,,,,,,
,,,CONSUMO ENERGIA ELECTRICA (KWh),,,,,,,,
,,,,,,,,,,,
,ACUMULADO HASTA:,,,,5/29/2013,,,,,,
,CODCLI,RUTA-FOLIO,NOMBRE DEL SERVICIO SERVICIOS,MUNICIPIO,PLAN ,PLAN DIA,CONSUMO DEL DIA,CONSUMO ACUMULADO,%(DIARIO),%(ACUMULADO),
,1,,2,3,4,5,6,7,6/5,7/4,
1,212,A04361,MNHN,HAB VIEJA,38000,1225.8,1200.0,30562.0,0.98,0.80,
2,632,I33040,OFIC AMA,PLAYA,14000,466.7,502.0,12875.0,1.08,0.92,
3,2458,D10200,IES COLECCIONES,BOYEROS,7000,233.3,200.0,7157.0,0.86,1.02,
4,2459,D10250,IES HERBARIO,BOYEROS,4000,133.3,173.0,4886.0,1.30,1.22,
5,2460,D1300,IES BOLERA,BOYEROS,2542,84.7,58.0,1741.0,0.68,0.68,
6,588,D1350,IES EDIFICIO,BOYEROS,2700,90.0,117.0,2775.0,1.30,1.03,
7,770,R11240,IDO ( EDIF CENTRAL),PLAYA,5400,180.0,208.0,4865.0,1.16,0.90,
8,Y13186,R27040,IDO (GEOMANTICA),PLAYA,100,3.3,3.0,78.0,0.90,0.78,
9,Y14201,R2002,IDO - ANEXO,PLAYA,200,6.7,6.0,163.0,0.90,0.82,
10,P34604,Q48941,IGT F # 302,PLAZA,1500,50.0,55.0,1277.0,1.10,0.85,
11,P34348,Q33035,IGT # 304,PLAZA,1200,40.0,29.0,638.0,0.73,0.53,
12,P44252,I20170,IGT 13 # 409,PLAZA,4500,150.0,237.0,3390.0,1.58,0.75,
13,900,E21300,ACUARIO V,PLAYA,50000,1666.7,1403.0,40932.0,0.84,0.82,
14,901,E21200,ACUARIO N,PLAYA,74000,2466.7,1558.0,57576.0,0.63,0.78,
15,LO4282,B58200,IGA (Casa Central),PLAYA,2200,73.3,359.0,1749.0,4.90,0.80,
16,LO4280,B58180,IGA (Carpintería),PLAYA,2700,90.0,263.0,3101.0,2.92,1.15,
17,LO4103,B51028,IGA (Centro Cálculo),PLAYA,2400,80.0,62.0,1558.0,0.78,0.65,
18,LO4281,B58190,IGA (Sismología),PLAYA,300,10.0,0.0,19.0,0.00,0.06,
19,LO4104,B51032,IGA (Astronomía),PLAYA,3600,120.0,60.0,2416.0,0.50,0.67,
20,B39365,B45903,IGA (EST CACAHUAL),BOYEROS,300,10.0,27.0,255.0,2.70,0.85,
21,P66159,H05400,CEBIMAR,PLAZA,3200,106.7,44.0,2939.0,0.41,0.92,
22,1249,O10800,INSMET (SEDE CENTRAL),REGLA,53700,1790.0,1790.0,46727.0,1.00,0.87,
23,B53585,B10037,INSMET (Est Met STGO VEGAS),BOYEROS,700,23.3,18.0,385.0,0.77,0.55,
24,H15191,K53881,INSMET (Galiano - Bibiloteca ),PLAZA,300,10.0,2.0,58.0,0.20,0.19,
25,P22968,K63431,INSMET (CALLE 23 - 200),PLAZA,200,6.7,2.0,58.0,0.30,0.29,
26,P22969,Q33035,INSMET (CALLE 23 - 100),PLAZA,10,0.3,2.0,58.0,6.00,5.80,
27,363,T20079,CGDC,CTRO HABANA,9300,310.0,367.0,6768.0,1.18,0.73,
28,7850,W20092,INIMET (Consulado),CTRO HABANA,15270,509.0,546.0,12204.0,1.07,0.80,
29,7849,W20202,INIMET (Industria),CTRO HABANA,7150,238.3,229.0,7143.0,0.96,1.00,
30,C54382,E53500,INIMET (CERRO),CERRO,1700,56.7,45.0,837.0,0.79,0.49,
31,Y78985,K54565,INIMET (MIRAMAR),PLAYA,420,14.0,15.0,293.0,1.07,0.70,
32,P38815,S42315,OFIC ONN ( EDIF CENTRAL),PLAZA,6200,206.7,400.0,6024.0,1.94,0.97,
