,,,PARTE DIARIO OLPP,,,,,,,,
,,,CONSUMO ENERGIA ELECTRICA (KWh),,,,,,,,
,,,,,,,,,,,
ACUMULADO HASTA:,,,10/22/2013,,,,,,,,
,CODCLI,RUTA-FOLIO,NOMBRE DEL SERVICIO SERVICIOS,MUNICIPIO,PLAN ,PLAN DIA,CONSUMO DEL DIA ,CONSUMO ACUMULADO,%(DIARIO),%(ACUMULADO),
,1,,2,3,4,5,6,7,6/5,7/4,
1,212,A04361,MNHN,HAB VIEJA,35000,1129.0,1100.0,25504.0,0.97,0.73,
2,632,I33040,OFIC AMA,PLAYA,13900,448.4,821.0,10798.0,1.83,0.78,
3,2458,D10200,IES COLECCIONES,BOYEROS,9000,290.3,313.0,5942.0,1.08,0.66,
4,2459,D10250,IES HERBARIO,BOYEROS,4000,129.0,52.0,2250.0,0.40,0.56,
5,2460,D1300,IES BOLERA,BOYEROS,3100,100.0,72.0,1429.0,0.72,0.46,
6,588,D1350,IES EDIFICIO,BOYEROS,7000,225.8,86.0,1609.0,0.38,0.23,
7,770,R11240,IDO ( EDIF CENTRAL),PLAYA,5170,166.8,181.0,3407.0,1.09,0.66,
8,Y13186,R27040,IDO (GEOMANTICA),PLAYA,30,1.0,2.0,27.0,2.07,0.90,
9,Y14201,R2002,IDO - ANEXO,PLAYA,500,16.1,23.0,233.0,1.43,0.47,
10,P34604,Q48941,IGT F # 302,PLAZA,1200,38.7,45.0,1031.0,1.16,0.86,
11,P34348,Q33035,IGT # 304,PLAZA,500,16.1,17.0,313.0,1.05,0.63,
12,P44252,I20170,IGT 13 # 409,PLAZA,5500,177.4,236.0,4394.0,1.33,0.80,
13,900,E21300,ACUARIO V,PLAYA,52600,1696.8,1514.0,29527.0,0.89,0.56,
14,901,E21200,ACUARIO N,PLAYA,70000,2258.1,1953.0,43030.0,0.86,0.61,
15,LO4282,B58200,IGA (Casa Central),PLAYA,300,9.7,71.0,1370.0,7.34,4.57,
16,LO4280,B58180,IGA (Carpintería),PLAYA,2800,90.3,26.0,457.0,0.29,0.16,
17,LO4103,B51028,IGA (Centro Cálculo),PLAYA,2200,71.0,62.0,1089.0,0.87,0.50,
18,LO4281,B58190,IGA (Sismología),PLAYA,350,11.3,10.0,206.0,0.89,0.59,
19,LO4104,B51032,IGA (Astronomía),PLAYA,3600,116.1,173.0,1273.0,1.49,0.35,
20,B39365,B45903,IGA (EST CACAHUAL),BOYEROS,2200,71.0,10.0,204.0,0.14,0.09,
21,P66159,H05400,CEBIMAR,PLAZA,2945,95.0,140.0,2267.0,1.47,0.77,
22,1249,O10800,INSMET (SEDE CENTRAL),REGLA,57500,1854.8,2082.0,34659.0,1.12,0.60,
23,B53585,B10037,INSMET (Est Met STGO VEGAS),BOYEROS,500,16.1,12.0,312.0,0.74,0.62,
24,H15191,K53881,INSMET (Galiano - Bibiloteca ),PLAZA,200,6.5,6.0,53.0,0.93,0.27,
25,P22968,K63431,INSMET (CALLE 23 - 200),PLAZA,100,3.2,4.0,48.0,1.24,0.48,
26,P22969,Q33035,INSMET (CALLE 23 - 100),PLAZA,100,3.2,8.0,88.0,2.48,0.88,
27,363,T20079,CGDC,CTRO HABANA,9300,300.0,560.0,5739.0,1.87,0.62,
28,7850,W20092,INIMET (Consulado),CTRO HABANA,16820,542.6,599.0,9950.0,1.10,0.59,
29,7849,W20202,INIMET (Industria),CTRO HABANA,7030,226.8,264.0,4409.0,1.16,0.63,
30,C54382,E53500,INIMET (CERRO),CERRO,1550,50.0,54.0,788.0,1.08,0.51,
31,Y78985,K54565,INIMET (MIRAMAR),PLAYA,380,12.3,7.0,225.0,0.57,0.59,
32,P38815,S42315,OFIC ONN ( EDIF CENTRAL),PLAZA,6720,216.8,290.0,4789.0,1.34,0.71,
