,,,PARTE DIARIO OLPP,,,,,,,,
,,,CONSUMO ENERGIA ELECTRICA (KWh),,,,,,,,
,,,,,,,,,,,
ACUMULADO HASTA:,,,2810/2013,,,,,,,,
,CODCLI,RUTA-FOLIO,NOMBRE DEL SERVICIO SERVICIOS,MUNICIPIO,PLAN ,PLAN DIA,CONSUMO DEL DIA ,CONSUMO ACUMULADO,%(DIARIO),%(ACUMULADO),
,1,,2,3,4,5,6,7,6/5,7/4,
1,212,A04361,MNHN,HAB VIEJA,35000,1129.0,877.0,31128.0,0.78,0.89,
2,632,I33040,OFIC AMA,PLAYA,13900,448.4,641.0,13560.0,1.43,0.98,
3,2458,D10200,IES COLECCIONES,BOYEROS,9000,290.3,67.0,7535.0,0.23,0.84,
4,2459,D10250,IES HERBARIO,BOYEROS,4000,129.0,0.0,2743.0,0.00,0.69,
5,2460,D1300,IES BOLERA,BOYEROS,3100,100.0,165.0,1844.0,1.65,0.59,
6,588,D1350,IES EDIFICIO,BOYEROS,7000,225.8,261.0,2148.0,1.16,0.31,
7,770,R11240,IDO ( EDIF CENTRAL),PLAYA,5170,166.8,210.0,4217.0,1.26,0.82,
8,Y13186,R27040,IDO (GEOMANTICA),PLAYA,30,1.0,1.0,35.0,1.03,1.17,
9,Y14201,R2002,IDO - ANEXO,PLAYA,500,16.1,11.0,288.0,0.68,0.58,
10,P34604,Q48941,IGT F # 302,PLAZA,1200,38.7,95.0,1352.0,2.45,1.13,
11,P34348,Q33035,IGT # 304,PLAZA,500,16.1,22.0,677.0,1.36,1.35,
12,P44252,I20170,IGT 13 # 409,PLAZA,5500,177.4,0.0,4886.0,0.00,0.89,
13,900,E21300,ACUARIO V,PLAYA,52600,1696.8,1309.0,37429.0,0.77,0.71,
14,901,E21200,ACUARIO N,PLAYA,70000,2258.1,1543.0,54080.0,0.68,0.77,
15,LO4282,B58200,IGA (Casa Central),PLAYA,300,9.7,72.0,1750.0,7.44,5.83,
16,LO4280,B58180,IGA (Carpintería),PLAYA,2800,90.3,52.0,694.0,0.58,0.25,
17,LO4103,B51028,IGA (Centro Cálculo),PLAYA,2200,71.0,52.0,1401.0,0.73,0.64,
18,LO4281,B58190,IGA (Sismología),PLAYA,350,11.3,10.0,303.0,0.89,0.87,
19,LO4104,B51032,IGA (Astronomía),PLAYA,3600,116.1,56.0,1454.0,0.48,0.40,
20,B39365,B45903,IGA (EST CACAHUAL),BOYEROS,2200,71.0,9.0,262.0,0.13,0.12,
21,P66159,H05400,CEBIMAR,PLAZA,2945,95.0,0.0,2839.0,0.00,0.96,
22,1249,O10800,INSMET (SEDE CENTRAL),REGLA,57500,1854.8,1397.0,43184.0,0.75,0.75,
23,B53585,B10037,INSMET (Est Met STGO VEGAS),BOYEROS,500,16.1,15.0,393.0,0.93,0.79,
24,H15191,K53881,INSMET (Galiano - Bibiloteca ),PLAZA,200,6.5,6.0,79.0,0.93,0.40,
25,P22968,K63431,INSMET (CALLE 23 - 200),PLAZA,100,3.2,4.0,71.0,1.24,0.71,
26,P22969,Q33035,INSMET (CALLE 23 - 100),PLAZA,100,3.2,8.0,121.0,2.48,1.21,
27,363,T20079,CGDC,CTRO HABANA,9300,300.0,250.0,6826.0,0.83,0.73,
28,7850,W20092,INIMET (Consulado),CTRO HABANA,16820,542.6,520.0,12508.0,0.96,0.74,
29,7849,W20202,INIMET (Industria),CTRO HABANA,7030,226.8,268.0,5616.0,1.18,0.80,
30,C54382,E53500,INIMET (CERRO),CERRO,1550,50.0,43.0,1011.0,0.86,0.65,
31,Y78985,K54565,INIMET (MIRAMAR),PLAYA,380,12.3,13.0,280.0,1.06,0.74,
32,P38815,S42315,OFIC ONN ( EDIF CENTRAL),PLAZA,6720,216.8,290.0,6595.0,1.34,0.98,
