,,,PARTE DIARIO OLPP,,,,,,,,
,,,CONSUMO ENERGIA ELECTRICA (KWh),,,,,,,,
,,,,,,,,,,,
ACUMULADO HASTA:,,,10/31/2013,,,,,,,,
,CODCLI,RUTA-FOLIO,NOMBRE DEL SERVICIO SERVICIOS,MUNICIPIO,PLAN ,PLAN DIA,CONSUMO DEL DIA ,CONSUMO ACUMULADO,%(DIARIO),%(ACUMULADO),
,1,,2,3,4,5,6,7,6/5,7/4,
1,212,A04361,MNHN,HAB VIEJA,35000,1129.0,994.0,34028.0,0.88,0.97,
2,632,I33040,OFIC AMA,PLAYA,13900,448.4,609.0,15469.0,1.36,1.11,
3,2458,D10200,IES COLECCIONES,BOYEROS,9000,290.3,230.0,8225.0,0.79,0.91,
4,2459,D10250,IES HERBARIO,BOYEROS,4000,129.0,56.0,2911.0,0.43,0.73,
5,2460,D1300,IES BOLERA,BOYEROS,3100,100.0,88.0,2108.0,0.88,0.68,
6,588,D1350,IES EDIFICIO,BOYEROS,7000,225.8,103.0,2457.0,0.46,0.35,
7,770,R11240,IDO ( EDIF CENTRAL),PLAYA,5170,166.8,98.0,4746.0,0.59,0.92,
8,Y13186,R27040,IDO (GEOMANTICA),PLAYA,30,1.0,1.0,36.0,1.03,1.20,
9,Y14201,R2002,IDO - ANEXO,PLAYA,500,16.1,6.0,328.0,0.37,0.66,
10,P34604,Q48941,IGT F # 302,PLAZA,1200,38.7,18.0,1404.0,0.47,1.17,
11,P34348,Q33035,IGT # 304,PLAZA,500,16.1,49.0,845.0,3.04,1.69,
12,P44252,I20170,IGT 13 # 409,PLAZA,5500,177.4,49.0,5022.0,0.28,0.91,
13,900,E21300,ACUARIO V,PLAYA,52600,1696.8,1406.0,41680.0,0.83,0.79,
14,901,E21200,ACUARIO N,PLAYA,70000,2258.1,1956.0,60000.0,0.87,0.86,
15,LO4282,B58200,IGA (Casa Central),PLAYA,300,9.7,65.0,1958.0,6.72,6.53,
16,LO4280,B58180,IGA (Carpintería),PLAYA,2800,90.3,40.0,819.0,0.44,0.29,
17,LO4103,B51028,IGA (Centro Cálculo),PLAYA,2200,71.0,59.0,1586.0,0.83,0.72,
18,LO4281,B58190,IGA (Sismología),PLAYA,350,11.3,20.0,353.0,1.77,1.01,
19,LO4104,B51032,IGA (Astronomía),PLAYA,3600,116.1,54.0,1633.0,0.47,0.45,
20,B39365,B45903,IGA (EST CACAHUAL),BOYEROS,2200,71.0,7.0,282.0,0.10,0.13,
21,P66159,H05400,CEBIMAR,PLAZA,2945,95.0,152.0,3247.0,1.60,1.10,
22,1249,O10800,INSMET (SEDE CENTRAL),REGLA,57500,1854.8,1869.0,48332.0,1.01,0.84,
23,B53585,B10037,INSMET (Est Met STGO VEGAS),BOYEROS,500,16.1,17.0,439.0,1.05,0.88,
24,H15191,K53881,INSMET (Galiano - Bibiloteca ),PLAZA,200,6.5,6.0,97.0,0.93,0.49,
25,P22968,K63431,INSMET (CALLE 23 - 200),PLAZA,100,3.2,4.0,83.0,1.24,0.83,
26,P22969,Q33035,INSMET (CALLE 23 - 100),PLAZA,100,3.2,8.0,145.0,2.48,1.45,
27,363,T20079,CGDC,CTRO HABANA,9300,300.0,347.0,8467.0,1.16,0.91,
28,7850,W20092,INIMET (Consulado),CTRO HABANA,16820,542.6,514.0,14174.0,0.95,0.84,
29,7849,W20202,INIMET (Industria),CTRO HABANA,7030,226.8,210.0,6288.0,0.93,0.89,
30,C54382,E53500,INIMET (CERRO),CERRO,1550,50.0,60.0,1179.0,1.20,0.76,
31,Y78985,K54565,INIMET (MIRAMAR),PLAYA,380,12.3,18.0,318.0,1.47,0.84,
32,P38815,S42315,OFIC ONN ( EDIF CENTRAL),PLAZA,6720,216.8,267.0,7340.0,1.23,1.09,
