,,,PARTE DIARIO OLPP,,,,,,,,
,,,CONSUMO ENERGIA ELECTRICA (KWh),,,,,,,,
,,,,,,,,,,,
,ACUMULADO HASTA:,,,,7/31/2013,,,,,,
,CODCLI,RUTA-FOLIO,NOMBRE DEL SERVICIO SERVICIOS,MUNICIPIO,PLAN ,PLAN DIA,"CONSUMO DEL DIA (Temp máx:30,6°)",CONSUMO ACUMULADO,%(DIARIO),%(ACUMULADO),
,1,,2,3,4,5,6,7,6/5,7/4,
1,212,A04361,MNHN,HAB VIEJA,50200,1619.4,1750.0,39888.0,1.08,0.79,
2,632,I33040,OFIC AMA,PLAYA,14900,480.6,785.0,14174.0,1.63,0.95,
3,2458,D10200,IES COLECCIONES,BOYEROS,8000,258.1,272.0,8088.0,1.05,1.01,
4,2459,D10250,IES HERBARIO,BOYEROS,4500,145.2,92.0,4654.0,0.63,1.03,
5,2460,D1300,IES BOLERA,BOYEROS,2600,83.9,85.0,2100.0,1.01,0.81,
6,588,D1350,IES EDIFICIO,BOYEROS,4000,129.0,92.0,2251.0,0.71,0.56,
7,770,R11240,IDO ( EDIF CENTRAL),PLAYA,4949,159.6,210.0,4927.0,1.32,1.00,
8,Y13186,R27040,IDO (GEOMANTICA),PLAYA,31,1.0,19.0,374.0,19.00,12.06,
9,Y14201,R2002,IDO - ANEXO,PLAYA,620,20.0,0.0,148.0,0.00,0.24,
10,P34604,Q48941,IGT F # 302,PLAZA,1500,48.4,47.0,995.0,0.97,0.66,
11,P34348,Q33035,IGT # 304,PLAZA,1200,38.7,22.0,770.0,0.57,0.64,
12,P44252,I20170,IGT 13 # 409,PLAZA,4500,145.2,179.0,4163.0,1.23,0.93,
13,900,E21300,ACUARIO V,PLAYA,53000,1709.7,1967.0,48853.0,1.15,0.92,
14,901,E21200,ACUARIO N,PLAYA,80000,2580.6,2464.0,68617.0,0.95,0.86,
15,LO4282,B58200,IGA (Casa Central),PLAYA,2700,87.1,47.0,1872.0,0.54,0.69,
16,LO4280,B58180,IGA (Carpintería),PLAYA,3400,109.7,41.0,1270.0,0.37,0.37,
17,LO4103,B51028,IGA (Centro Cálculo),PLAYA,2700,87.1,58.0,1322.0,0.67,0.49,
18,LO4281,B58190,IGA (Sismología),PLAYA,200,6.5,11.0,158.0,1.71,0.79,
19,LO4104,B51032,IGA (Astronomía),PLAYA,3600,116.1,63.0,2039.0,0.54,0.57,
20,B39365,B45903,IGA (EST CACAHUAL),BOYEROS,300,9.7,11.0,317.0,1.14,1.06,
21,P66159,H05400,CEBIMAR,PLAZA,4560,147.1,150.0,3136.0,1.02,0.69,
22,1249,O10800,INSMET (SEDE CENTRAL),REGLA,56400,1819.4,2764.0,54101.0,1.52,0.96,
23,B53585,B10037,INSMET (Est Met STGO VEGAS),BOYEROS,600,19.4,13.0,534.0,0.67,0.89,
24,H15191,K53881,INSMET (Galiano - Bibiloteca ),PLAZA,200,6.5,2.0,62.0,0.31,0.31,
25,P22968,K63431,INSMET (CALLE 23 - 200),PLAZA,200,6.5,2.0,62.0,0.31,0.31,
26,P22969,Q33035,INSMET (CALLE 23 - 100),PLAZA,100,3.2,2.0,59.0,0.62,0.59,
27,363,T20079,CGDC,CTRO HABANA,9400,303.2,307.0,6816.0,1.01,0.73,
28,7850,W20092,INIMET (Consulado),CTRO HABANA,16000,516.1,461.0,12598.0,0.89,0.79,
29,7849,W20202,INIMET (Industria),CTRO HABANA,7860,253.5,158.0,6655.0,0.62,0.85,
30,C54382,E53500,INIMET (CERRO),CERRO,1400,45.2,26.0,883.0,0.58,0.63,
31,Y78985,K54565,INIMET (MIRAMAR),PLAYA,410,13.2,11.0,295.0,0.83,0.72,
32,P38815,S42315,OFIC ONN ( EDIF CENTRAL),PLAZA,6260,201.9,80.0,6160.0,0.40,0.98,
