,,,PARTE DIARIO OLPP,,,,,,,,
,,,CONSUMO ENERGIA ELECTRICA (KWh),,,,,,,,
,,,,,,,,,,,
,ACUMULADO HASTA:,,,,7/8/2013,,,,,,
,CODCLI,RUTA-FOLIO,NOMBRE DEL SERVICIO SERVICIOS,MUNICIPIO,PLAN ,PLAN DIA,"CONSUMO DEL DIA (Temp máx:30,6°)",CONSUMO ACUMULADO,%(DIARIO),%(ACUMULADO),
50,1171,A21900,CENTIS,GUANABACOA,35500,1145.2,2498.0,14760.0,2.18,0.42,
51,1174,A21950,CENTIS (BOMBEO AGUA),GUANABACOA,9500,306.5,324.0,2189.0,1.06,0.23,
52,Y62772,O24360,OFIC INNOMAX,PLAYA,2880,92.9,108.0,560.0,1.16,0.19,
53,603,T40240,CITMATEL,PLAYA,34000,1096.8,1193.0,8251.0,1.09,0.24,
54,,,NODO PRINCIPAL,PLAYA,20500,661.3,689.0,5162.0,1.04,0.25,
55,7521,I11440,EMIDICT,PLAYA,6189,199.6,295.0,1457.0,1.48,0.24,
56,H47147,B23312,EMIDICT (ALMACEN),HAB VIEJA,95,3.1,0.0,0.0,0.00,0.00,
57,8983,H10156,TECE,PLAYA,0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,
58,8017,T40160,GECYT,PLAYA,6200,200.0,246.0,1551.0,1.23,0.25,
59,Y60911,N45230,INV GAMMA,PLAYA,2500,80.6,97.0,458.0,1.20,0.18,
60,Y77103,M39028,INV GAMMA (CASA 14),PLAYA,2000,64.5,120.0,480.0,1.86,0.24,
61,Y71447,T42280,SERVICITMA (TALLER 43),PLAYA,1000,32.3,36.0,164.0,1.12,0.16,
62,Y53570,K44035,SERVICITMA (Piquera 7ma y 28),PLAYA,3500,112.9,140.0,732.0,1.24,0.21,
63,Y37522,D33310,SERVICITMA (OFICINAS),PLAYA,3600,116.1,130.0,776.0,1.12,0.22,
64,8988,I11450,SERVICITMA (ALM BARBOSA),LISA,1800,58.1,78.0,520.0,1.34,0.29,
65,Y17443,O20420,SERVICITMA (CASA VISITA N),PLAYA,1600,51.6,64.0,406.0,1.24,0.25,
66,E07953,D31820,SERVICITMA (CASA GUANABO),GUANABO,3300,106.5,54.0,236.0,0.51,0.07,
67,2536,B71250,SERVICITMA (TALLER STGO V),BOYEROS,4200,135.5,164.0,898.0,1.21,0.21,
68,Y62692,O22120,IDICT (CASA # 1),PLAYA,4200,135.5,151.0,972.0,1.11,0.23,
69,Y62691,O22021,IDICT (CASA # 2),PLAYA,1200,38.7,65.0,413.0,1.68,0.34,
