,,,PARTE DIARIO OLPP,,,,,,,,
,,,CONSUMO ENERGIA ELECTRICA (KWh),,,,,,,,
,,,,,,,,,,,
,ACUMULADO HASTA:,,,,7/7/2013,,,,,,
,CODCLI,RUTA-FOLIO,NOMBRE DEL SERVICIO SERVICIOS,MUNICIPIO,PLAN ,PLAN DIA,"CONSUMO DEL DIA (Temp máx:30,6°)",CONSUMO ACUMULADO,%(DIARIO),%(ACUMULADO),
,1,,2,3,4,5,6,7,6/5,7/4,
1,212,A04361,MNHN,HAB VIEJA,50200,1673.3,813.0,10104.0,0.49,0.20,
2,632,I33040,OFIC AMA,PLAYA,14900,496.7,115.0,3458.0,0.23,0.23,
3,2458,D10200,IES COLECCIONES,BOYEROS,8000,266.7,100.0,1602.0,0.38,0.20,
4,2459,D10250,IES HERBARIO,BOYEROS,4000,133.3,100.0,1044.0,0.75,0.26,
5,2460,D1300,IES BOLERA,BOYEROS,3100,103.3,30.0,414.0,0.29,0.13,
6,588,D1350,IES EDIFICIO,BOYEROS,4000,133.3,30.0,447.0,0.23,0.11,
7,770,R11240,IDO ( EDIF CENTRAL),PLAYA,5300,176.7,50.0,987.0,0.28,0.19,
8,Y13186,R27040,IDO (GEOMANTICA),PLAYA,100,3.3,1.0,7.0,0.30,0.07,
9,Y14201,R2002,IDO - ANEXO,PLAYA,200,6.7,5.0,110.0,0.75,0.55,
10,P34604,Q48941,IGT F # 302,PLAZA,1500,50.0,10.0,233.0,0.20,0.16,
11,P34348,Q33035,IGT # 304,PLAZA,1200,40.0,20.0,218.0,0.50,0.18,
12,P44252,I20170,IGT 13 # 409,PLAZA,4500,150.0,50.0,838.0,0.33,0.19,
13,900,E21300,ACUARIO V,PLAYA,53000,1766.7,1600.0,10347.0,0.91,0.20,
14,901,E21200,ACUARIO N,PLAYA,80000,2666.7,2000.0,13872.0,0.75,0.17,
15,LO4282,B58200,IGA (Casa Central),PLAYA,2700,90.0,10.0,359.0,0.11,0.13,
16,LO4280,B58180,IGA (Carpintería),PLAYA,3400,113.3,15.0,346.0,0.13,0.10,
17,LO4103,B51028,IGA (Centro Cálculo),PLAYA,2700,90.0,10.0,201.0,0.11,0.07,
18,LO4281,B58190,IGA (Sismología),PLAYA,200,6.7,2.0,23.0,0.30,0.12,
19,LO4104,B51032,IGA (Astronomía),PLAYA,3600,120.0,0.0,0.0,0.00,0.00,
20,B39365,B45903,IGA (EST CACAHUAL),BOYEROS,300,10.0,6.0,61.0,0.60,0.20,
21,P66159,H05400,CEBIMAR,PLAZA,4560,152.0,44.0,716.0,0.29,0.16,
22,1249,O10800,INSMET (SEDE CENTRAL),REGLA,56400,1880.0,2038.0,11670.0,1.08,0.21,
23,B53585,B10037,INSMET (Est Met STGO VEGAS),BOYEROS,600,20.0,14.0,215.0,0.70,0.36,
24,H15191,K53881,INSMET (Galiano - Bibiloteca ),PLAZA,200,6.7,2.0,14.0,0.30,0.07,
25,P22968,K63431,INSMET (CALLE 23 - 200),PLAZA,200,6.7,2.0,14.0,0.30,0.07,
26,P22969,Q33035,INSMET (CALLE 23 - 100),PLAZA,100,3.3,2.0,14.0,0.60,0.14,
27,363,T20079,CGDC,CTRO HABANA,9400,313.3,50.0,1502.0,0.16,0.16,
28,7850,W20092,INIMET (Consulado),CTRO HABANA,16000,533.3,250.0,3153.0,0.47,0.20,
29,7849,W20202,INIMET (Industria),CTRO HABANA,7860,262.0,100.0,1601.0,0.38,0.20,
30,C54382,E53500,INIMET (CERRO),CERRO,1400,46.7,10.0,267.0,0.21,0.19,
31,Y78985,K54565,INIMET (MIRAMAR),PLAYA,410,13.7,4.0,56.0,0.29,0.14,
32,P38815,S42315,OFIC ONN ( EDIF CENTRAL),PLAZA,6260,208.7,80.0,1520.0,0.38,0.24,
