,,,PARTE DIARIO OLPP,,,,,,,,
,,,CONSUMO ENERGIA ELECTRICA (KWh),,,,,,,,
,,,,,,,,,,,
,ACUMULADO HASTA:,,,,1/6/2013,,,,,,
,CODCLI,RUTA-FOLIO,NOMBRE DEL SERVICIO SERVICIOS,MUNICIPIO,PLAN ,PLAN DIA,CONSUMO DEL DIA,CONSUMO ACUMULADO,%(DIARIO),%(ACUMULADO),
,1,,2,3,4,5,6,7,6/5,7/4,
50,1171,A21900,CENTIS,GUANABACOA,32000,1066.7,500.0,4557.0,0.47,0.14,
51,1174,A21950,CENTIS (BOMBEO AGUA),GUANABACOA,10000,333.3,100.0,1498.0,0.30,0.15,
52,Y62772,O24360,OFIC INNOMAX,PLAYA,1398,46.6,20.0,178.0,0.43,0.13,
53,603,T40240,CITMATEL,PLAYA,28000,933.3,623.0,3781.0,0.67,0.14,
54,,,NODO PRINCIPAL,PLAYA,9250,308.3,0.0,240.0,0.00,0.03,
55,7521,I11440,EMIDICT,PLAYA,3200,106.7,40.0,440.0,0.38,0.14,
56,H47147,B23312,EMIDICT (ALMACEN),HAB VIEJA,95,3.2,2.0,14.0,0.63,0.15,
57,8983,H10156,TECE,PLAYA,100,3.3,1.0,8.0,0.30,0.08,
58,8017,T40160,GECYT,PLAYA,4200,140.0,50.0,580.0,0.36,0.14,
59,Y60911,N45230,INV GAMMA,PLAYA,1860,62.0,10.0,96.0,0.16,0.05,
60,Y77103,M39028,INV GAMMA (CASA 14),PLAYA,1640,54.7,15.0,180.0,0.27,0.11,
61,Y71447,T42280,SERVICITMA (TALLER 43),PLAYA,1100,36.7,10.0,166.0,0.27,0.15,
62,Y53570,K44035,SERVICITMA (Piquera 7ma y 28),PLAYA,3300,110.0,100.0,625.0,0.91,0.19,
63,Y37522,D33310,SERVICITMA (OFICINAS),PLAYA,4300,143.3,100.0,623.0,0.70,0.14,
64,8988,I11450,SERVICITMA (ALM BARBOSA),LISA,900,30.0,0.0,100.0,0.00,0.11,
65,Y17443,O20420,SERVICITMA (CASA VISITA N),PLAYA,2000,66.7,20.0,204.0,0.30,0.10,
66,E07953,D31820,SERVICITMA (CASA GUANABO),GUANABO,2000,66.7,2.0,104.0,0.03,0.05,
67,2536,B71250,SERVICITMA (TALLER STGO V),BOYEROS,4200,140.0,50.0,632.0,0.36,0.15,
68,Y62692,O22120,IDICT (CASA # 1),PLAYA,4000,133.3,35.0,410.0,0.26,0.10,
69,Y62691,O22021,IDICT (CASA # 2),PLAYA,1000,33.3,10.0,106.0,0.30,0.11,
70,Y04043,H13090,BIOMUNDI # 1,PLAYA,1960,65.3,8.0,280.0,0.12,0.14,
71,Y04044,H23100,BIOMUNDI # 2,PLAYA,1040,34.7,5.0,100.0,0.14,0.10,
72,H15805,K74810,IDICT (IMPRENTA IND),CTRO HABANA,50,1.7,0.0,6.0,0.00,0.12,
73,H15807,K74811,IDICT (IMPRENTA AMISTAD),CTRO HABANA,100,3.3,0.0,8.0,0.00,0.08,
74,P65509,G23630,CIPS,PLAZA,2200,73.3,15.0,190.0,0.20,0.09,
