,,,PARTE DIARIO OLPP,,,,,,,,
,,,CONSUMO ENERGIA ELECTRICA (KWh),,,,,,,,
,,,,,,,,,,,
,ACUMULADO HASTA:,,,,1/8/2013,,,,,,
,CODCLI,RUTA-FOLIO,NOMBRE DEL SERVICIO SERVICIOS,MUNICIPIO,PLAN ,PLAN DIA,CONSUMO DEL DIA,CONSUMO ACUMULADO,%(DIARIO),%(ACUMULADO),
,1,,2,3,4,5,6,7,6/5,7/4,
1,212,A04361,MNHN,HAB VIEJA,23500,758.1,1029.0,5402.0,1.36,0.23,
2,632,I33040,OFIC AMA,PLAYA,8000,266.7,505.0,2555.0,1.89,0.32,
3,2458,D10200,IES COLECCIONES,BOYEROS,5000,166.7,282.0,1685.0,1.69,0.34,
4,2459,D10250,IES HERBARIO,BOYEROS,2100,70.0,8.0,391.0,0.11,0.19,
5,2460,D1300,IES BOLERA,BOYEROS,1700,56.7,63.0,363.0,1.11,0.21,
6,588,D1350,IES EDIFICIO,BOYEROS,1700,56.7,152.0,559.0,2.68,0.33,
7,770,R11240,IDO ( EDIF CENTRAL),PLAYA,1500,50.0,72.0,412.0,1.44,0.27,
8,Y13186,R27040,IDO (GEOMANTICA),PLAYA,2000,66.7,6.0,34.0,0.09,0.02,
9,Y14201,R2002,IDO - ANEXO,PLAYA,2000,66.7,30.0,127.0,0.45,0.06,
10,P34604,Q48941,IGT F # 302,PLAZA,1700,56.7,73.0,273.0,1.29,0.16,
11,P34348,Q33035,IGT # 304,PLAZA,1500,50.0,25.0,145.0,0.50,0.10,
12,P44252,I20170,IGT 13 # 409,PLAZA,2500,83.3,150.0,725.0,1.80,0.29,
13,900,E21300,ACUARIO V,PLAYA,60000,2000.0,1367.0,9892.0,0.68,0.16,
14,901,E21200,ACUARIO N,PLAYA,70500,2350.0,1877.0,14038.0,0.80,0.20,
15,LO4282,B58200,IGA (Casa Central),PLAYA,300,10.0,0.0,297.0,0.00,0.99,
16,LO4280,B58180,IGA (Carpintería),PLAYA,1900,63.3,0.0,766.0,0.00,0.40,
17,LO4103,B51028,IGA (Centro Cálculo),PLAYA,1900,63.3,0.0,510.0,0.00,0.27,
18,LO4281,B58190,IGA (Sismología),PLAYA,200,6.7,0.0,8.0,0.00,0.04,
19,LO4104,B51032,IGA (Astronomía),PLAYA,3400,113.3,0.0,804.0,0.00,0.24,
20,B39365,B45903,IGA (EST STGO VEGAS),BOYEROS,1900,63.3,0.0,79.0,0.00,0.04,
21,P66159,H05400,CEBIMAR,PLAZA,3000,100.0,180.0,836.0,1.80,0.28,
22,1249,O10800,INSMET (SEDE CENTRAL),REGLA,39200,1306.7,1609.0,10877.0,1.23,0.28,
23,B53585,B10037,INSMET (Est Met STGO VEGAS),BOYEROS,300,10.0,12.0,91.0,1.20,0.30,
24,H15191,K53881,INSMET (Galiano - Bibiloteca ),PLAZA,200,6.7,2.0,15.0,0.30,0.08,
25,P22968,K63431,INSMET (CALLE 23 - 200),PLAZA,100,3.3,2.0,18.0,0.60,0.18,
26,P22969,Q33035,INSMET (CALLE 23 - 100),PLAZA,200,6.7,2.0,16.0,0.30,0.08,
27,363,T20079,CGDC,CTRO HABANA,7300,243.3,387.0,1591.0,1.59,0.22,
28,7850,W20092,INIMET (Consulado),CTRO HABANA,8812,293.7,481.0,2210.0,1.64,0.25,
29,7849,W20202,INIMET (Industria),CTRO HABANA,3663,122.1,204.0,832.0,1.67,0.23,
30,C54382,E53500,INIMET (CERRO),CERRO,800,26.7,34.0,199.0,1.28,0.25,
31,Y78985,K54565,INIMET (MIRAMAR),PLAYA,350,11.7,10.0,49.0,0.86,0.14,
32,P38815,S42315,OFIC ONN ( EDIF CENTRAL),PLAZA,5900,196.7,240.0,1280.0,1.22,0.22,
