,,,PARTE DIARIO OLPP,,,,,,,,
,,,CONSUMO ENERGIA ELECTRICA (KWh),,,,,,,,
,,,,,,,,,,,
,ACUMULADO HASTA:,,,,3/7/2013,,,,,,
,CODCLI,RUTA-FOLIO,NOMBRE DEL SERVICIO SERVICIOS,MUNICIPIO,PLAN ,PLAN DIA,CONSUMO DEL DIA,CONSUMO ACUMULADO,%(DIARIO),%(ACUMULADO),
,1,,2,3,4,5,6,7,6/5,7/4,
1,212,A04361,MNHN,HAB VIEJA,26000,838.7,840.0,3944.0,1.00,0.15,
2,632,I33040,OFIC AMA,PLAYA,11800,393.3,279.0,1697.0,0.71,0.14,
3,2458,D10200,IES COLECCIONES,BOYEROS,7100,236.7,60.0,1643.0,0.25,0.23,
4,2459,D10250,IES HERBARIO,BOYEROS,3700,123.3,30.0,600.0,0.24,0.16,
5,2460,D1300,IES BOLERA,BOYEROS,2200,73.3,20.0,355.0,0.27,0.16,
6,588,D1350,IES EDIFICIO,BOYEROS,2500,83.3,20.0,486.0,0.24,0.19,
7,770,R11240,IDO ( EDIF CENTRAL),PLAYA,4770,159.0,141.0,939.0,0.89,0.20,
8,Y13186,R27040,IDO (GEOMANTICA),PLAYA,130,4.3,1.0,6.0,0.23,0.05,
9,Y14201,R2002,IDO - ANEXO,PLAYA,300,10.0,11.0,47.0,1.10,0.16,
10,P34604,Q48941,IGT F # 302,PLAZA,1500,50.0,40.0,207.0,0.80,0.14,
11,P34348,Q33035,IGT # 304,PLAZA,1200,40.0,20.0,142.0,0.50,0.12,
12,P44252,I20170,IGT 13 # 409,PLAZA,4200,140.0,95.0,680.0,0.68,0.16,
13,900,E21300,ACUARIO V,PLAYA,39200,1306.7,1035.0,7295.0,0.79,0.19,
14,901,E21200,ACUARIO N,PLAYA,70700,2356.7,2682.0,12015.0,1.14,0.17,
15,LO4282,B58200,IGA (Casa Central),PLAYA,300,10.0,43.0,255.0,4.30,0.85,
16,LO4280,B58180,IGA (Carpintería),PLAYA,2600,86.7,51.0,299.0,0.59,0.12,
17,LO4103,B51028,IGA (Centro Cálculo),PLAYA,2300,76.7,27.0,194.0,0.35,0.08,
18,LO4281,B58190,IGA (Sismología),PLAYA,200,6.7,0.0,1.0,0.00,0.01,
19,LO4104,B51032,IGA (Astronomía),PLAYA,3500,116.7,43.0,228.0,0.37,0.07,
20,B39365,B45903,IGA (EST CACAHUAL),BOYEROS,2300,76.7,9.0,64.0,0.12,0.03,
21,P66159,H05400,CEBIMAR,PLAZA,3100,103.3,100.0,716.0,0.97,0.23,
22,1249,O10800,INSMET (SEDE CENTRAL),REGLA,45750,1525.0,1195.0,8058.0,0.78,0.18,
23,B53585,B10037,INSMET (Est Met STGO VEGAS),BOYEROS,200,6.7,14.0,93.0,2.10,0.47,
24,H15191,K53881,INSMET (Galiano - Bibiloteca ),PLAZA,200,6.7,2.0,14.0,0.30,0.07,
25,P22968,K63431,INSMET (CALLE 23 - 200),PLAZA,200,6.7,3.0,16.0,0.45,0.08,
26,P22969,Q33035,INSMET (CALLE 23 - 100),PLAZA,100,3.3,2.0,14.0,0.60,0.14,
27,363,T20079,CGDC,CTRO HABANA,7800,260.0,284.0,1305.0,1.09,0.17,
28,7850,W20092,INIMET (Consulado),CTRO HABANA,12000,400.0,261.0,1561.0,0.65,0.13,
29,7849,W20202,INIMET (Industria),CTRO HABANA,5820,194.0,102.0,645.0,0.53,0.11,
30,C54382,E53500,INIMET (CERRO),CERRO,980,32.7,27.0,151.0,0.83,0.15,
31,Y78985,K54565,INIMET (MIRAMAR),PLAYA,360,12.0,12.0,66.0,1.00,0.18,
32,P38815,S42315,OFIC ONN ( EDIF CENTRAL),PLAZA,5900,196.7,80.0,1210.0,0.41,0.21,
