33,P27034,M48241,OFIC ONN (ELABORACION),PLAZA,600,20.0,25.0,66.0,1.25,0.11,
34,Z17001,I05361,OFIC ONN (DIR ECONOMIA),PLAZA,400,13.3,10.0,29.0,0.75,0.07,
35,P38429,S26380,OTN LA HABANA,PLAZA,1800,60.0,56.0,172.0,0.93,0.10,
36,Y60803,H41600,OTN ART - MAY,PLAYA,850,28.3,26.0,76.0,0.92,0.09,
37,602,T40241,AENTA,PLAYA,13000,433.3,415.0,1265.0,0.96,0.10,
38,629,T40250,CUBAENERGIA 2,PLAYA,750,25.0,158.0,488.0,6.32,0.65,
39,Y62700,O23205,CUBAENERGIA 1 ,PLAYA,9400,313.3,6.0,56.0,0.02,0.01,
40,3279,T40262,CUBAENERGIA 3,PLAYA,3900,130.0,16.0,246.0,0.12,0.06,
41,P07280,D46231,ICIMAF (CONTABILIDAD),PLAZA,600,20.0,20.0,60.0,1.00,0.10,
42,P07281,D46235,ICIMAF (DIRECCION),PLAZA,600,20.0,17.0,44.0,0.85,0.07,
43,P20002,J12641,ICIMAF (ULTRASONICA),PLAZA,100,3.3,0.0,0.0,0.00,0.00,
44,P28187,N06521,ICIMAF (REDES),PLAZA,3700,123.3,40.0,110.0,0.32,0.03,
45,P28188,N06530,ICIMAF (CONTROL,PLAZA,1000,33.3,30.0,80.0,0.90,0.08,
46,P38833,S42580,ICIMAF (MATEMATICA),PLAZA,1800,60.0,47.0,114.0,0.78,0.06,
47,1157,A21700,CPHR,GUANABACOA,12000,400.0,472.0,1130.0,1.18,0.09,
48,2411,A10800,CPHR (PLTA TRATAMIENTO),MANAGUA,4000,133.3,131.0,373.0,0.98,0.09,
49,618,H10270,CEADEN,PLAYA,22000,733.3,755.0,1821.0,1.03,0.08,
50,1171,A21900,CENTIS,GUANABACOA,33000,1100.0,1316.0,3138.0,1.20,0.10,
51,1174,A21950,CENTIS (BOMBEO AGUA),GUANABACOA,10000,333.3,495.0,1489.0,1.49,0.15,
52,Y62772,O24360,OFIC INNOMAX,PLAYA,1398,46.6,42.0,124.0,0.90,0.09,
53,603,T40240,CITMATEL,PLAYA,24500,816.7,887.0,2588.0,1.09,0.11,
54,,,NODO PRINCIPAL,PLAYA,5000,166.7,0.0,0.0,0.00,0.00,
55,7521,I11440,EMIDICT,PLAYA,3200,106.7,101.0,290.0,0.95,0.09,
56,H47147,B23312,EMIDICT (ALMACEN),HAB VIEJA,95,3.2,0.0,3.0,0.00,0.03,
57,8983,H10156,TECE,PLAYA,100,3.3,0.0,0.0,0.00,0.00,
58,8017,T40160,GECYT,PLAYA,3900,130.0,108.0,415.0,0.83,0.11,
59,Y60911,N45230,INV GAMMA,PLAYA,1520,50.7,57.0,174.0,1.13,0.11,
60,Y77103,M39028,INV GAMMA (CASA 14),PLAYA,1680,56.0,60.0,120.0,1.07,0.07,
61,Y71447,T42280,SERVICITMA (TALLER 43),PLAYA,1100,36.7,43.0,106.0,1.17,0.10,
62,Y53570,K44035,SERVICITMA (Piquera 7ma y 28),PLAYA,3300,110.0,120.0,340.0,1.09,0.10,
63,Y37522,D33310,SERVICITMA (OFICINAS),PLAYA,4300,143.3,223.0,546.0,1.56,0.13,
64,8988,I11450,SERVICITMA (ALM BARBOSA),LISA,900,30.0,12.0,36.0,0.40,0.04,
65,Y17443,O20420,SERVICITMA (CASA VISITA N),PLAYA,2000,66.7,62.0,144.0,0.93,0.07,
66,E07953,D31820,SERVICITMA (CASA GUANABO),GUANABO,2000,66.7,17.0,44.0,0.26,0.02,
67,2536,B71250,SERVICITMA (TALLER STGO V),BOYEROS,4200,140.0,181.0,462.0,1.29,0.11,
68,Y62692,O22120,IDICT (CASA # 1),PLAYA,4000,133.3,126.0,412.0,0.95,0.10,
69,Y62691,O22021,IDICT (CASA # 2),PLAYA,1000,33.3,30.0,71.0,0.90,0.07,
70,Y04043,H13090,BIOMUNDI # 1,PLAYA,1960,65.3,44.0,153.0,0.67,0.08,
71,Y04044,H23100,BIOMUNDI # 2,PLAYA,1040,34.7,40.0,160.0,1.15,0.15,
72,H15805,K74810,IDICT (IMPRENTA IND),CTRO HABANA,50,1.7,2.0,8.0,1.20,0.16,
73,H15807,K74811,IDICT (IMPRENTA AMISTAD),CTRO HABANA,100,3.3,3.0,12.0,0.90,0.12,
74,P65509,G23630,CIPS,PLAZA,2300,76.7,54.0,131.0,0.70,0.06,
75,P20639,J42623,CEDEL,PLAZA,1800,60.0,80.0,210.0,1.33,0.12,
76,P27822,HB4941,INS FILOSOFÍA,PLAZA,2000,66.7,36.0,78.0,0.54,0.04,
77,Z15147,C85222,INST LIT Y LINGÜÍSTICA,CTRO HABANA,2300,76.7,84.0,180.0,1.10,0.08,
78,H66921,D75240,INST ANTROPOLOGIA,HAB VIEJA,2295,76.5,65.0,190.0,0.85,0.08,
79,278,B20266,OCPI,HAB VIEJA,13000,433.3,540.0,1180.0,1.25,0.09,
80,H71284,G76240,ARCHIVO NACIONAL,HAB VIEJA,13400,446.7,479.0,1916.0,1.07,0.14,
81,579,H10250,ORASEN,PLAYA,3650,121.7,148.0,414.0,1.22,0.11,
82,7681,H10240,ORASEN (CICA),PLAYA,2850,95.0,94.0,238.0,0.99,0.08,
83,H48958,C30100,MNHC - ACC,HAB VIEJA,2000,66.7,14.0,53.0,0.21,0.03,
84,7348,H20610,CIEM,PLAYA,2000,66.7,48.0,119.0,0.72,0.06,
85,6802,H20640,CIEM (OFIC CENTRAL),PLAYA,3200,106.7,71.0,235.0,0.67,0.07,
86,8417,A43260,CEAC 1,LISA,12000,400.0,400.0,1342.0,1.00,0.11,
87,7729,A43240,CEAC OBRA 2,LISA,13190,439.7,99.0,860.0,0.23,0.07,
88,24586,A43250,CEAC OBRA 3,LISA,1000,33.3,0.0,1.0,0.00,0.00,
89,24585,A43230,CEAC 4,LISA,10,0.3,2.0,11.0,6.00,1.10,
90,7825,A43220,CEAC 5,LISA,2900,96.7,81.0,247.0,0.84,0.09,
91,24587,A43245,CEAC 6,LISA,100,3.3,0.0,1.0,0.00,0.01,
92,110,E20494,CAPITOLIO (C NORTE),HAB VIEJA,10100,336.7,250.0,1000.0,0.74,0.10,
93,111,E20504,CAPITOLIO (NODO),HAB VIEJA,4160,138.7,155.0,620.0,1.12,0.15,
94,112,E20514,CAPITOLIO (ACC),HAB VIEJA,1389,46.3,30.0,120.0,0.65,0.09,
95,113,E20524,CAPITOLIO (C SUR),HAB VIEJA,2100,70.0,55.0,220.0,0.79,0.10,
96,H15804,K74817,CAPITOLIO (CARPINTERIA),CTRO HABANA,600,20.0,10.0,40.0,0.50,0.07,
97,9023,R10260,SEDE CENTRAL (CESIGMA),PLAYA,1000,33.3,1.0,3.0,0.03,0.00,
98,H30552,S74091,SEDE CENTRAL (PIQUERA),CTRO HABANA,400,13.3,14.0,45.0,1.05,0.11,
99,P03026,B43051,SEDE CENTRAL (M# 260),PLAZA,16500,550.0,453.0,1311.0,0.82,0.08,
100,Y74070,S33113,SEDE CENTRAL (KOHLY),PLAYA,500,16.7,35.0,89.0,2.10,0.18,
101,7927,I20113,GTEBH (DREN),SAN MIGUEL,666,22.2,1.0,2.0,0.05,0.00,
102,,G10426,GTEBH (RIO HONDO),SAN MIGUEL,1333,44.4,20.0,75.0,0.45,0.06,
103,Y76454,P10034,DT LA HABANA,PLAYA,2200,73.3,40.0,160.0,0.55,0.07,
,,,,,573311,19085.1,16648.0,53282.0,0.87,0.09,
