,,,PARTE DIARIO OLPP,,,,,,,,
,,,CONSUMO ENERGIA ELECTRICA (KWh),,,,,,,,
,,,,,,,,,,,
,ACUMULADO HASTA:,,,,1/3/2013,,,,,,
,CODCLI,RUTA-FOLIO,NOMBRE DEL SERVICIO SERVICIOS,MUNICIPIO,PLAN ,PLAN DIA,CONSUMO DEL DIA,CONSUMO ACUMULADO,%(DIARIO),%(ACUMULADO),
,1,,2,3,4,5,6,7,6/5,7/4,
73,H15807,K74811,IDICT (IMPRENTA AMISTAD),CTRO HABANA,100,3.3,3.0,9.0,0.90,0.09,
74,P65509,G23630,CIPS,PLAZA,2300,76.7,12.0,77.0,0.16,0.03,
75,P20639,J42623,CEDEL,PLAZA,1800,60.0,30.0,130.0,0.50,0.07,
76,P27822,HB4941,INS FILOSOFÍA,PLAZA,2000,66.7,15.0,42.0,0.23,0.02,
77,Z15147,C85222,INST LIT Y LINGÜÍSTICA,CTRO HABANA,2300,76.7,15.0,96.0,0.20,0.04,
78,H66921,D75240,INST ANTROPOLOGIA,HAB VIEJA,2295,76.5,30.0,125.0,0.39,0.05,
79,278,B20266,OCPI,HAB VIEJA,13000,433.3,100.0,640.0,0.23,0.05,
80,H71284,G76240,ARCHIVO NACIONAL,HAB VIEJA,13400,446.7,479.0,1437.0,1.07,0.11,
81,579,H10250,ORASEN,PLAYA,3650,121.7,50.0,266.0,0.41,0.07,
82,7681,H10240,ORASEN (CICA),PLAYA,2850,95.0,20.0,144.0,0.21,0.05,
83,H48958,C30100,MNHC - ACC,HAB VIEJA,2000,66.7,10.0,39.0,0.15,0.02,
84,7348,H20610,CIEM,PLAYA,2000,66.7,15.0,71.0,0.23,0.04,
85,6802,H20640,CIEM (OFIC CENTRAL),PLAYA,3200,106.7,30.0,164.0,0.28,0.05,
86,8417,A43260,CEAC 1,LISA,12000,400.0,200.0,942.0,0.50,0.08,
87,7729,A43240,CEAC OBRA 2,LISA,13190,439.7,150.0,761.0,0.34,0.06,
88,24586,A43250,CEAC OBRA 3,LISA,1000,33.3,0.0,1.0,0.00,0.00,
89,24585,A43230,CEAC 4,LISA,10,0.3,2.0,9.0,6.00,0.90,
90,7825,A43220,CEAC 5,LISA,2900,96.7,30.0,166.0,0.31,0.06,
91,24587,A43245,CEAC 6,LISA,100,3.3,0.0,1.0,0.00,0.01,
92,110,E20494,CAPITOLIO (C NORTE),HAB VIEJA,10100,336.7,250.0,750.0,0.74,0.07,
93,111,E20504,CAPITOLIO (NODO),HAB VIEJA,4160,138.7,155.0,465.0,1.12,0.11,
94,112,E20514,CAPITOLIO (ACC),HAB VIEJA,1389,46.3,30.0,90.0,0.65,0.06,
95,113,E20524,CAPITOLIO (C SUR),HAB VIEJA,2100,70.0,55.0,165.0,0.79,0.08,
96,H15804,K74817,CAPITOLIO (CARPINTERIA),CTRO HABANA,600,20.0,10.0,30.0,0.50,0.05,
97,9023,R10260,SEDE CENTRAL (CESIGMA),PLAYA,1000,33.3,0.0,2.0,0.00,0.00,
98,H30552,S74091,SEDE CENTRAL (PIQUERA),CTRO HABANA,400,13.3,5.0,31.0,0.38,0.08,
99,P03026,B43051,SEDE CENTRAL (M# 260),PLAZA,16500,550.0,150.0,858.0,0.27,0.05,
100,Y74070,S33113,SEDE CENTRAL (KOHLY),PLAYA,500,16.7,10.0,54.0,0.60,0.11,
101,7927,I20113,GTEBH (DREN),SAN MIGUEL,666,22.2,0.0,1.0,0.00,0.00,
102,,G10426,GTEBH (RIO HONDO),SAN MIGUEL,1333,44.4,15.0,55.0,0.34,0.04,
103,Y76454,P10034,DT LA HABANA,PLAYA,2200,73.3,40.0,120.0,0.55,0.05,
,,,,,573311,19085.1,9005.0,36634.0,0.47,0.06,
